ID,OUTCOME
290015,1
457154,1
373394,1
112775,1
423681,1
380227,1
276089,1
4387,1
92966,1
670207,1
400106,1
613232,1
431283,1
387859,1
535404,1
598506,1
313652,1
714639,1
98242,1
615756,1
552240,1
304591,1
715105,1
299412,1
26196,1
8775,1
120724,1
19533,1
492704,1
743940,1
982546,1
351859,1
322031,1
388,1
787818,1
109534,1
233711,1
63984,1
283889,1
585471,1
748404,1
497604,1
347445,1
228631,1
358989,1
492228,1
674901,1
217486,1
357346,1
54675,1
682970,1
321683,1
249473,1
347248,1
130763,1
290085,1
533247,1
205337,1
662628,1
36570,1
391815,1
461699,1
137377,1
563497,1
862346,1
504943,1
943756,1
245472,1
742597,1
468580,1
798990,1
71000,1
44794,1
198664,1
448310,1
434220,1
683437,1
293523,1
322620,1
845825,1
673470,1
342610,1
450323,1
193035,1
307324,1
114711,1
121674,1
104463,1
941272,1
232964,1
214763,1
561134,1
926065,1
120075,1
160506,1
363705,1
608448,1
873980,1
954718,1
802444,1
571761,1
798936,1
479098,1
264003,1
545176,1
966045,1
118330,1
727406,1
144089,1
413604,1
9754,1
253348,1
282077,1
393352,1
581753,1
408650,1
368300,1
237938,1
501762,1
1832,1
622819,1
645534,1
299510,1
73674,1
740784,1
553118,1
309679,1
987322,1
110316,1
198012,1
868615,1
607302,1
362643,1
728732,1
387191,1
484188,1
533200,1
260549,1
343152,1
587723,1
56361,1
429631,1
6593,1
62092,1
42668,1
518643,1
948800,1
271138,1
80983,1
155235,1
619674,1
27091,1
734586,1
568716,1
734154,1
932598,1
958419,1
96897,1
248278,1
782502,1
143843,1
855435,1
243315,1
364528,1
585238,1
509370,1
236603,1
273540,1
40223,1
146573,1
239567,1
913651,1
67253,1
111332,1
78820,1
61570,1
537030,1
243164,1
370415,1
226564,1
199885,1
673855,1
389588,1
721169,1
226176,1
416351,1
232301,1
838645,1
179720,1
337416,1
634048,1
812483,1
632714,1
911190,1
229141,1
334355,1
397519,1
844733,1
139017,1
82377,1
384335,1
141725,1
292857,1
389027,1
10754,1
340604,1
282102,1
112584,1
156177,1
76056,1
299809,1
522991,1
150132,1
48056,1
228016,1
195053,1
731662,1
85753,1
264162,1
501509,1
538504,1
116172,1
40400,1
12733,1
50729,1
301682,1
652765,1
301290,1
127955,1
572261,1
821163,1
4507,1
991029,1
74529,1
606924,1
556055,1
1262,1
460942,1
279710,1
376748,1
65429,1
169334,1
230515,1
165755,1
997690,1
706448,1
72893,1
111630,1
80627,1
869171,1
187307,1
102207,1
800898,1
702864,1
752552,1
489378,1
667482,1
172419,1
64370,1
322149,1
86925,1
351801,1
171675,1
323334,1
102792,1
802999,1
72482,1
925791,1
431011,1
710335,1
891376,1
220105,1
2168,1
100108,1
400122,1
956317,1
388083,1
175866,1
139751,1
111800,1
295814,1
555342,1
41693,1
67989,1
718119,1
590488,1
911753,1
634112,1
686574,1
921797,1
663778,1
220801,1
217954,1
838182,1
658529,1
1865,1
307485,1
244380,1
248941,1
514471,1
350150,1
654319,1
141306,1
700658,1
927663,1
345975,1
646066,1
346503,1
920728,1
465903,1
517000,1
550078,1
30628,1
544565,1
350323,1
118848,1
637259,1
219162,1
24079,1
765290,1
348806,1
108771,1
678222,1
735856,1
874515,1
121291,1
648572,1
379378,1
560025,1
128108,1
88823,1
735570,1
120593,1
587703,1
305146,1
539629,1
549724,1
179086,1
44378,1
447962,1
502124,1
693531,1
4046,1
248559,1
742094,1
396984,1
24812,1
209001,1
998768,1
774180,1
161359,1
417171,1
187169,1
591116,1
448569,1
511520,1
833001,1
160636,1
612624,1
839722,1
771031,1
984795,1
422216,1
843578,1
987019,1
629329,1
112794,1
69095,1
620030,1
341005,1
743032,1
953385,1
198745,1
345100,1
29887,1
466763,1
66747,1
712227,1
192268,1
444609,1
136494,1
223505,1
206021,1
176899,1
737589,1
473,1
410545,1
451278,1
440540,1
331144,1
885154,1
40608,1
578536,1
885903,1
872152,1
433977,1
428818,1
490898,1
393747,1
120694,1
930507,1
625613,1
36768,1
845881,1
467242,1
224853,1
126421,1
605487,1
140070,1
415450,1
9480,1
392594,1
167929,1
626203,1
473057,1
257086,1
1282,1
646149,1
117736,1
133281,1
219453,1
357734,1
136891,1
637092,1
987784,1
662953,1
205881,1
190951,1
892331,1
16434,1
236476,1
997452,1
90318,1
565673,1
545019,1
394803,1
590120,1
52081,1
143590,1
678428,1
653078,1
340245,1
622078,1
151110,1
63410,1
570052,1
5228,1
149679,1
433828,1
203871,1
174,1
220684,1
350899,1
8524,1
369783,1
9111,1
569675,1
503017,1
176906,1
295460,1
107247,1
259654,1
463886,1
773490,1
147125,1
651183,1
77248,1
193293,1
604318,1
759389,1
486202,1
127995,1
493233,1
386615,1
696137,1
543506,1
697600,1
895245,1
738306,1
185923,1
268863,1
219201,1
320033,1
986415,1
134458,1
224285,1
197484,1
371632,1
434513,1
107165,1
478872,1
608352,1
368574,1
355960,1
333805,1
726010,1
164509,1
60872,1
685965,1
607636,1
537227,1
680798,1
530422,1
128418,1
4297,1
550103,1
798082,1
462209,1
592625,1
407234,1
143725,1
320551,1
185951,1
119558,1
651233,1
462212,1
410990,1
173876,1
582696,1
172164,1
514661,1
450627,1
184222,1
88638,1
254602,1
533132,1
200919,1
429121,1
612555,1
120011,1
62500,1
483572,1
886541,1
318635,1
49835,1
259557,1
401950,1
39842,1
139534,1
422927,1
6160,1
205966,1
959778,1
994768,1
778630,1
109598,1
40109,1
230647,1
7920,1
362146,1
94564,1
273220,1
357662,1
397801,1
347622,1
116799,1
468,1
74309,1
360118,1
265888,1
7722,1
635745,1
216928,1
95993,1
549625,1
10734,1
907854,1
222646,1
102879,1
215547,1
859621,1
117992,1
224717,1
273495,1
111101,1
160998,1
782993,1
125855,1
3725,1
53184,1
268203,1
688068,1
565192,1
352402,1
50877,1
92064,1
641432,1
312942,1
250164,1
186778,1
845916,1
741208,1
175513,1
556761,1
3888,1
364224,1
992368,1
684150,1
941,1
492041,1
241547,1
705132,1
170139,1
246400,1
203558,1
106708,1
119919,1
515238,1
11600,1
436865,1
214308,1
685443,1
368289,1
899043,1
395752,1
355627,1
163729,1
182165,1
469063,1
163259,1
722548,1
102,1
272542,1
179463,1
566720,1
529615,1
761629,1
173328,1
204505,1
123938,1
791036,1
25594,1
62892,1
545988,1
194859,1
581066,1
96146,1
507171,1
942892,1
111102,1
636254,1
46878,1
34439,1
413302,1
180811,1
472060,1
415525,1
478391,1
199720,1
285047,1
792403,1
585546,1
4756,1
41398,1
242381,1
313543,1
264140,1
54188,1
338331,1
91299,1
304700,1
352712,1
942066,1
418018,1
198768,1
224794,1
332558,1
48717,1
86092,1
462438,1
43918,1
581869,1
175242,1
961102,1
19478,1
84920,1
698147,1
593870,1
106955,1
484037,1
242993,1
69851,1
869269,1
176116,1
531391,1
196649,1
386000,1
549434,1
974048,1
340330,1
581682,1
55797,1
892902,1
1053,1
269,1
601628,1
69990,1
316447,1
171903,1
62838,1
107940,1
259026,1
121013,1
72037,1
248712,1
376011,1
740578,1
528316,1
43954,1
5683,1
648773,1
134437,1
30787,1
291596,1
153295,1
399710,1
525460,1
105450,1
159278,1
490578,1
96955,1
5253,1
920650,1
277938,1
442885,1
269010,1
934466,1
481,1
169101,1
400877,1
413335,1
382874,1
409239,1
291314,1
548987,1
979,1
42770,1
267005,1
70987,1
163707,1
993750,1
81547,1
39926,1
386929,1
16865,1
52871,1
147586,1
454778,1
431423,1
51331,1
203493,1
549143,1
112505,1
295116,1
439949,1
471854,1
453523,1
660180,1
521625,1
208749,1
519042,1
409361,1
995942,1
97583,1
417096,1
980207,1
33352,1
93070,1
675534,1
209057,1
67731,1
882078,1
485222,1
293951,1
705369,1
60175,1
70484,1
724005,1
53713,1
439753,1
409906,1
314682,1
332578,1
837710,1
202722,1
362051,1
564679,1
338138,1
319811,1
91740,1
94927,1
61043,1
558417,1
661156,1
277556,1
412275,1
589318,1
494762,1
385207,1
899108,1
243649,1
493283,1
820166,1
739666,1
634184,1
32526,1
545182,1
398189,1
391363,1
673204,1
215063,1
209324,1
214822,1
28404,1
890242,1
462802,1
640061,1
643231,1
106763,1
325550,1
276552,1
51841,1
637950,1
727897,1
86788,1
351117,1
431390,1
19721,1
1296,1
440468,1
179345,1
147275,1
83617,1
94795,1
752094,1
608884,1
594740,1
822825,1
187187,1
19100,1
109523,1
517189,1
23037,1
296897,1
355951,1
22611,1
209356,1
557922,1
240441,1
600244,1
627528,1
638337,1
27969,1
354476,1
484851,1
215225,1
993600,1
14637,1
164949,1
27656,1
597551,1
53104,1
23471,1
211839,1
198409,1
516894,1
400303,1
432219,1
251227,1
295836,1
995683,1
426214,1
69796,1
818469,1
435042,1
31084,1
18457,1
723351,1
75759,1
745455,1
989621,1
640104,1
894223,1
216929,1
61410,1
963635,1
256194,1
81830,1
196198,1
82460,1
876129,1
988345,1
285933,1
374038,1
242823,1
477982,1
674398,1
532220,1
723063,1
463369,1
565684,1
465243,1
922622,1
9053,1
2243,1
598359,1
279711,1
904500,1
779848,1
187508,1
187756,1
254127,1
849602,1
47684,1
132540,1
805751,1
467363,1
635239,1
256807,1
182707,1
298344,1
312513,1
106507,1
420665,1
528835,1
97028,1
323356,1
658944,1
384191,1
207753,1
560811,1
367770,1
417130,1
411558,1
218659,1
493562,1
657364,1
424467,1
407261,1
155829,1
90232,1
67121,1
232093,1
350547,1
302222,1
109569,1
76642,1
930818,1
87248,1
575961,1
18122,1
389890,1
330185,1
233199,1
418580,1
749728,1
409395,1
535241,1
288968,1
2023,1
486268,1
927214,1
672184,1
731552,1
873507,1
574549,1
172803,1
524792,1
387058,1
994478,1
175855,1
996915,1
361205,1
108701,1
442016,1
714031,1
102295,1
25450,1
583559,1
704384,1
422795,1
474121,1
746784,1
170358,1
829757,1
850170,1
212944,1
327379,1
532527,1
471527,1
963628,1
504383,1
659746,1
688233,1
406995,1
565892,1
862948,1
812339,1
395929,1
155292,1
633733,1
415896,1
119180,1
401416,1
193092,1
63185,1
534803,1
27188,1
361324,1
875748,1
48231,1
811819,1
787540,1
38781,1
273145,1
630469,1
416623,1
22035,1
2591,1
696100,1
851642,1
377595,1
19506,1
750345,1
716388,1
201771,1
93232,1
321795,1
290830,1
163164,1
95620,1
390526,1
519740,1
386634,1
147045,1
172808,1
793494,1
999730,1
656716,1
934547,1
580195,1
32266,1
8956,1
187236,1
430543,1
325223,1
436267,1
19331,1
583055,1
931396,1
727720,1
8165,1
59389,1
208021,1
362465,1
154113,1
170018,1
432108,1
890403,1
663321,1
8465,1
748062,1
423357,1
521002,1
346821,1
182087,1
350840,1
65406,1
927343,1
550071,1
321773,1
559047,1
177166,1
299938,1
641876,1
601865,1
23026,1
70871,1
413870,1
539710,1
247150,1
372682,1
291922,1
567352,1
261640,1
321104,1
4585,1
100555,1
425228,1
849462,1
234009,1
65089,1
49947,1
607988,1
516198,1
933481,1
640528,1
121128,1
210528,1
494110,1
358227,1
271096,1
642133,1
468505,1
117648,1
570409,1
370283,1
395394,1
60103,1
122944,1
103770,1
282468,1
539855,1
332448,1
474386,1
277325,1
984167,1
822144,1
654927,1
926307,1
471117,1
507967,1
144068,1
27473,1
893253,1
427283,1
212023,1
796515,1
611430,1
40160,1
289273,1
66962,1
66281,1
448751,1
703446,1
503137,1
787506,1
729315,1
343595,1
297427,1
354192,1
652927,1
433942,1
663206,1
493156,1
67327,1
922170,1
900510,1
444815,1
182683,1
985117,1
392248,1
313346,1
868864,1
145867,1
130375,1
363158,1
705287,1
596125,1
318194,1
913597,1
251067,1
542321,1
346350,1
752656,1
230220,1
41144,1
106801,1
60388,1
801134,1
96127,1
39613,1
258365,1
756513,1
602195,1
181633,1
258242,1
121901,1
314823,1
153851,1
269599,1
513328,1
225290,1
476589,1
59740,1
601754,1
483317,1
804086,1
207092,1
220167,1
117161,1
386043,1
298995,1
560536,1
902050,1
464569,1
111488,1
601301,1
414913,1
259735,1
414945,1
755671,1
643134,1
892533,1
442302,1
305010,1
58789,1
375205,1
869199,1
190653,1
785010,1
52820,1
455132,1
192183,1
755938,1
271955,1
35504,1
510533,1
79185,1
284818,1
367951,1
670942,1
797733,1
145375,1
253466,1
1684,1
26451,1
383345,1
413696,1
262821,1
481696,1
711318,1
970096,1
316373,1
909568,1
239779,1
647075,1
690871,1
159108,1
949922,1
347776,1
98445,1
872078,1
50261,1
655684,1
490187,1
535369,1
367189,1
46792,1
128793,1
575180,1
276945,1
353997,1
975478,1
148369,1
577862,1
197244,1
257905,1
54380,1
948149,1
156246,1
149567,1
49337,1
752008,1
157021,1
360639,1
167767,1
491964,1
65832,1
613595,1
286819,1
540603,1
832997,1
187605,1
535362,1
998793,1
549995,1
327505,1
191762,1
48701,1
475622,1
74490,1
657894,1
1637,1
928653,1
226864,1
293286,1
621556,1
182400,1
244067,1
965537,1
783276,1
155620,1
852488,1
7270,1
52618,1
729727,1
777339,1
681713,1
74038,1
784148,1
98702,1
219660,1
383185,1
779920,1
15594,1
396828,1
615625,1
808710,1
392058,1
427527,1
6950,1
43009,1
296572,1
711878,1
826165,1
232177,1
526674,1
593719,1
396158,1
563498,1
582934,1
754577,1
517246,1
467295,1
349662,1
204224,1
120355,1
487566,1
269342,1
6399,1
174400,1
973,1
604919,1
306892,1
183792,1
684868,1
34174,1
724639,1
418687,1
45440,1
672219,1
365611,1
253862,1
105887,1
237957,1
413071,1
722459,1
183385,1
887532,1
615217,1
108205,1
115550,1
425515,1
712455,1
339353,1
712019,1
554069,1
379495,1
382596,1
274729,1
74355,1
2529,1
282426,1
446484,1
238716,1
949145,1
369911,1
537057,1
54777,1
443868,1
830073,1
605908,1
406203,1
219099,1
250188,1
96392,1
421333,1
12972,1
378217,1
496460,1
48259,1
801235,1
77764,1
710827,1
126531,1
513167,1
453091,1
116591,1
350977,1
951399,1
18812,1
318636,1
35273,1
211987,1
977021,1
207723,1
203427,1
87331,1
198902,1
905455,1
341644,1
63522,1
773948,1
600652,1
16744,1
91045,1
240310,1
313283,1
13576,1
68353,1
596,1
738176,1
260222,1
457691,1
524419,1
944481,1
639040,1
660193,1
625608,1
228575,1
501766,1
208965,1
53896,1
262346,1
232022,1
155781,1
40728,1
279205,1
334148,1
481002,1
988493,1
485227,1
399810,1
548603,1
495636,1
733108,1
621865,1
531223,1
504232,1
101184,1
47902,1
239065,1
626148,1
655637,1
237944,1
488441,1
174267,1
213241,1
312803,1
3733,1
639348,1
289865,1
389548,1
907690,1
87343,1
416763,1
983819,1
647618,1
83133,1
891679,1
257324,1
94957,1
101,1
278741,1
551497,1
337040,1
366491,1
568079,1
509413,1
132529,1
274121,1
79926,1
403383,1
999122,1
153701,1
229457,1
696972,1
509258,1
159238,1
340567,1
534889,1
116880,1
712305,1
120256,1
114782,1
304929,1
137606,1
92594,1
565270,1
661318,1
432946,1
496211,1
397815,1
802518,1
30820,1
241274,1
97295,1
516548,1
802452,1
121944,1
641990,1
403438,1
350553,1
890408,1
477949,1
667251,1
321734,1
355424,1
996738,1
636600,1
115200,1
403246,1
784985,1
402816,1
86909,1
367583,1
541677,1
595076,1
119979,1
351585,1
540297,1
28335,1
408924,1
919825,1
275746,1
64969,1
575784,1
875722,1
29506,1
101,1
661634,1
401382,1
102055,1
676264,1
984535,1
121964,1
999248,1
185003,1
80920,1
226073,1
330969,1
310498,1
639811,1
999976,1
382112,1
418114,1
1542,1
535502,1
284284,1
233879,1
902221,1
3498,1
561346,1
814187,1
223406,1
72750,1
217316,1
30593,1
222613,1
150595,1
93456,1
141519,1
14500,1
135929,1
552927,1
382467,1
767514,1
638795,1
359022,1
1080,1
52619,1
71722,1
964939,1
45713,1
794084,1
1581,1
145925,1
58721,1
164894,1
580427,1
441682,1
605300,1
635099,1
72776,1
49668,1
253054,1
494991,1
37045,1
652215,1
40022,1
142490,1
239022,1
486880,1
634251,1
616915,1
353212,1
208156,1
85962,1
230130,1
674368,1
104254,1
715665,1
200078,1
327992,1
981076,1
301274,1
295908,1
913067,1
699302,1
999968,1
168578,1
361896,1
13351,1
261439,1
890182,1
676606,1
60782,1
241013,1
188010,1
492601,1
378451,1
545476,1
499678,1
242255,1
392361,1
694238,1
467384,1
115932,1
920210,1
264947,1
681446,1
561503,1
372041,1
634074,1
172878,1
747820,1
253069,1
153852,1
245940,1
415135,1
349796,1
252365,1
58250,1
271000,1
307903,1
44558,1
356523,1
576409,1
630,1
416429,1
348372,1
624831,1
258195,1
669833,1
87273,1
205768,1
393919,1
431088,1
338352,1
172748,1
292163,1
272458,1
249183,1
240294,1
268330,1
257556,1
657954,1
24036,1
152603,1
308497,1
31886,1
94800,1
240536,1
421837,1
272763,1
326307,1
42522,1
31345,1
350739,1
606329,1
459656,1
360238,1
237559,1
221507,1
48368,1
173873,1
556420,1
512797,1
304522,1
338787,1
488230,1
19430,1
489505,1
534932,1
9199,1
719511,1
76183,1
297109,1
150753,1
244342,1
202931,1
876391,1
949034,1
41663,1
377208,1
951414,1
565330,1
421334,1
242390,1
594282,1
660342,1
264700,1
112811,1
150179,1
37137,1
86481,1
296251,1
1354,1
2220,1
6315,1
458033,1
578037,1
593486,1
541080,1
121231,1
176604,1
237431,1
282696,1
212773,1
582730,1
492655,1
3485,1
190802,1
98520,1
2853,1
994469,1
40876,1
94051,1
76896,1
353,1
464515,1
310254,1
166933,1
36596,1
856188,1
293321,1
561344,1
847670,1
127311,1
550124,1
441439,1
119,1
134724,1
381290,1
292045,1
447566,1
900082,1
200993,1
864145,1
86025,1
47274,1
103491,1
325730,1
274277,1
318557,1
269625,1
982844,1
79457,1
164392,1
275322,1
966336,1
989605,1
128086,1
628403,1
55932,1
676502,1
312994,1
976664,1
188730,1
653684,1
97775,1
886919,1
95716,1
559512,1
775573,1
548104,1
876771,1
272538,1
104282,1
304882,1
51796,1
43639,1
730285,1
516346,1
789152,1
369948,1
139284,1
53208,1
451561,1
53053,1
282049,1
7043,1
147547,1
369508,1
381632,1
18909,1
143688,1
986429,1
989916,1
696573,1
168102,1
437667,1
254241,1
531509,1
158693,1
390479,1
137010,1
530520,1
135820,1
482966,1
304998,1
305238,1
453644,1
462462,1
297910,1
391670,1
892231,1
316297,1
1077,1
59117,1
468690,1
121917,1
642891,1
154116,1
613254,1
422682,1
860301,1
269688,1
105776,1
422668,1
952158,1
256972,1
283118,1
167404,1
42601,1
22785,1
530050,1
576317,1
20242,1
162212,1
542029,1
823497,1
424101,1
253686,1
352391,1
26032,1
154978,1
443787,1
51962,1
51355,1
872906,1
231723,1
109496,1
692018,1
483043,1
474330,1
395701,1
56923,1
325709,1
827619,1
937504,1
656790,1
212349,1
446097,1
50804,1
999946,1
356684,1
490147,1
879260,1
311687,1
198247,1
311837,1
82868,1
454391,1
252806,1
905698,1
993726,1
438280,1
438660,1
213988,1
287814,1
403715,1
921777,1
2178,1
763449,1
424447,1
811216,1
49053,1
997908,1
100295,1
948047,1
84754,1
204653,1
757356,1
166484,1
393882,1
432832,1
341,1
358424,1
668527,1
60355,1
676688,1
62918,1
289525,1
575870,1
52809,1
967520,1
300154,1
86846,1
380493,1
121745,1
320480,1
115155,1
192040,1
943422,1
163868,1
54903,1
82108,1
202762,1
456306,1
423154,1
1107,1
609074,1
3472,1
4755,1
273347,1
567353,1
294835,1
258657,1
211242,1
189209,1
15360,1
73112,1
888725,1
478760,1
131443,1
906851,1
740922,1
84801,1
253755,1
133440,1
148891,1
526105,1
136541,1
410235,1
275167,1
8838,1
600130,1
371725,1
928415,1
148974,1
635785,1
15041,1
241514,1
312253,1
113373,1
829066,1
827098,1
654658,1
192325,1
417505,1
343706,1
744678,1
386237,1
257495,1
791118,1
418402,1
755799,1
220279,1
549920,1
956798,1
245975,1
520204,1
795412,1
520437,1
238173,1
329617,1
100434,1
400752,1
490302,1
50825,1
174701,1
695456,1
387094,1
569657,1
993533,1
240263,1
569319,1
53582,1
48587,1
913604,1
496655,1
561579,1
196452,1
473319,1
411829,1
348075,1
816336,1
351957,1
527255,1
576337,1
66190,1
249837,1
478209,1
317730,1
144347,1
234867,1
219309,1
338882,1
530885,1
766844,1
908805,1
588078,1
405746,1
772023,1
513793,1
102897,1
202872,1
247981,1
242270,1
168,1
835543,1
940127,1
112368,1
37459,1
665095,1
180935,1
289713,1
931546,1
447739,1
162446,1
907521,1
840284,1
6275,1
321642,1
40196,1
282922,1
146968,1
387760,1
119028,1
701865,1
236250,1
163111,1
745063,1
523549,1
811901,1
177772,1
89652,1
820182,1
483483,1
36597,1
682075,1
693497,1
433595,1
939752,1
984768,1
281257,1
571953,1
364612,1
568065,1
356643,1
33418,1
14727,1
522133,1
208480,1
57056,1
340072,1
27994,1
349201,1
45609,1
689604,1
637082,1
698173,1
911326,1
414878,1
892772,1
375842,1
931799,1
921692,1
502916,1
997486,1
710589,1
667256,1
60951,1
146468,1
118801,1
982978,1
11650,1
660373,1
725398,1
704403,1
337554,1
953498,1
596670,1
242165,1
578119,1
864522,1
661947,1
593135,1
943932,1
959454,1
955895,1
63521,1
116302,1
511616,1
434518,1
15731,1
640261,1
912188,1
82849,1
415755,1
551298,1
97292,1
950314,1
678664,1
229208,1
650241,1
149074,1
885100,1
419965,1
585131,1
355263,1
239826,1
206199,1
871668,1
110960,1
568436,1
134934,1
69927,1
378671,1
451952,1
245997,1
104627,1
286541,1
241302,1
471982,1
347729,1
394278,1
63856,1
623322,1
241855,1
487701,1
888777,1
556529,1
65743,1
455764,1
214361,1
887747,1
809982,1
304556,1
359012,1
505360,1
469437,1
87032,1
397796,1
435975,1
56974,1
592901,1
125535,1
749069,1
488044,1
491896,1
210649,1
494271,1
916068,1
946804,1
532324,1
435827,1
772158,1
176050,1
561537,1
120199,1
603744,1
100212,1
240380,1
577668,1
788760,1
903507,1
77538,1
383242,1
377462,1
397040,1
555013,1
188839,1
113292,1
94712,1
800466,1
121196,1
851632,1
188965,1
166507,1
465345,1
145073,1
503209,1
364852,1
936516,1
336975,1
6258,1
27953,1
112489,1
269720,1
149777,1
277196,1
536526,1
190155,1
598798,1
808916,1
281769,1
533083,1
127420,1
989960,1
411527,1
245413,1
792921,1
63258,1
445962,1
617333,1
314044,1
52215,1
345476,1
397035,1
29523,1
966174,1
147146,1
710973,1
212719,1
38427,1
352914,1
451962,1
169479,1
523557,1
506562,1
266812,1
26785,1
447392,1
539976,1
274790,1
327461,1
311367,1
927583,1
655753,1
562741,1
550663,1
783175,1
109364,1
7706,1
425422,1
134420,1
478001,1
883062,1
224795,1
260880,1
419854,1
214371,1
431774,1
858036,1
969079,1
540390,1
299986,1
272871,1
874487,1
142943,1
897346,1
113000,1
911408,1
399952,1
404973,1
758968,1
441210,1
473623,1
568901,1
376317,1
411959,1
464661,1
108517,1
454607,1
672047,1
324016,1
397780,1
491100,1
14862,1
53730,1
413795,1
284110,1
659059,1
244835,1
249727,1
221231,1
730174,1
685,1
520982,1
583736,1
431735,1
66713,1
179705,1
527655,1
624837,1
308838,1
154397,1
320132,1
43183,1
696608,1
99345,1
177027,1
315760,1
189182,1
182336,1
227966,1
578140,1
762828,1
388970,1
723397,1
474343,1
189182,1
109463,1
463028,1
390392,1
759032,1
195259,1
668387,1
76562,1
572530,1
302,1
318170,1
945854,1
408566,1
142075,1
826728,1
63520,1
526656,1
273711,1
473019,1
974901,1
62691,1
245610,1
491861,1
663955,1
2055,1
590896,1
622207,1
745759,1
436010,1
653124,1
404848,1
169667,1
643062,1
188136,1
436434,1
303594,1
265882,1
382168,1
353395,1
469276,1
797865,1
476637,1
200122,1
870172,1
64322,1
467948,1
716556,1
633577,1
276532,1
13868,1
502004,1
380709,1
787568,1
118634,1
61738,1
561764,1
652484,1
77822,1
720843,1
332634,1
229649,1
414804,1
50401,1
235061,1
12869,1
355588,1
158605,1
229218,1
869926,1
386190,1
985862,1
532742,1
878807,1
281156,1
107152,1
682047,1
56844,1
526138,1
984953,1
505155,1
568659,1
947966,1
886794,1
714194,1
172136,1
813761,1
749877,1
448233,1
791880,1
92364,1
1955,1
380144,1
306342,1
386957,1
412977,1
145553,1
912278,1
878208,1
696367,1
666663,1
616672,1
176700,1
933624,1
539939,1
299695,1
64566,1
26827,1
264636,1
116716,1
726862,1
465188,1
609107,1
33930,1
692731,1
249530,1
125404,1
4355,1
373076,1
476516,1
401503,1
320868,1
578683,1
785473,1
394720,1
157855,1
49285,1
39927,1
249436,1
248583,1
708438,1
93292,1
355268,1
164841,1
530699,1
267164,1
779836,1
281072,1
640906,1
160,1
12111,1
315978,1
203598,1
584464,1
608156,1
870527,1
801892,1
45760,1
420255,1
764136,1
689613,1
161211,1
31900,1
865847,1
180634,1
73131,1
343438,1
343376,1
669259,1
964735,1
297860,1
721744,1
32683,1
3780,1
237005,1
457928,1
643840,1
60551,1
201399,1
58943,1
434265,1
6984,1
61868,1
322511,1
646646,1
606307,1
975170,1
330123,1
921460,1
125583,1
376619,1
514475,1
633360,1
242686,1
617165,1
31699,1
971837,1
378832,1
91890,1
820364,1
895564,1
971279,1
712861,1
75678,1
596422,1
307456,1
920834,1
235085,1
521045,1
472447,1
973859,1
17457,1
234308,1
274501,1
32772,1
477896,1
694025,1
188967,1
688468,1
115576,1
124959,1
787660,1
331117,1
200484,1
128012,1
412536,1
501295,1
219817,1
493314,1
991493,1
967028,1
203542,1
155898,1
595366,1
565184,1
76490,1
442612,1
950070,1
57044,1
257406,1
1611,1
472951,1
826330,1
359945,1
127676,1
182953,1
505497,1
141738,1
593105,1
270199,1
413629,1
670376,1
665931,1
103555,1
151303,1
14518,1
277886,1
276792,1
240066,1
698683,1
248975,1
253130,1
262642,1
683738,1
436023,1
202479,1
508322,1
333832,1
400728,1
98383,1
685132,1
628917,1
86303,1
900291,1
87922,1
126705,1
62256,1
435512,1
250331,1
288919,1
281702,1
349643,1
994703,1
899477,1
962,1
728510,1
622391,1
69696,1
414762,1
4929,1
221630,1
93517,1
753916,1
760989,1
230992,1
4870,1
943015,1
97463,1
343501,1
480586,1
455661,1
218454,1
484477,1
663546,1
706355,1
57958,1
368661,1
752901,1
547370,1
391513,1
426954,1
588077,1
159412,1
367779,1
280171,1
28747,1
731437,1
86150,1
175683,1
958959,1
563597,1
324638,1
211204,1
142681,1
324240,1
550013,1
376999,1
613772,1
627475,1
160847,1
733770,1
167054,1
93278,1
289838,1
42879,1
117740,1
187550,1
767203,1
861470,1
592970,1
785828,1
512818,1
377208,1
333134,1
571409,1
267494,1
104,1
172,1
745146,1
704703,1
206994,1
575858,1
771946,1
685679,1
989500,1
295468,1
291,1
534767,1
366890,1
577445,1
215712,1
296737,1
592869,1
319295,1
764983,1
301849,1
799300,1
935040,1
112346,1
421081,1
524172,1
5081,1
765683,1
529743,1
402413,1
177994,1
972454,1
210202,1
82404,1
126535,1
492819,1
80649,1
90184,1
558656,1
742557,1
282736,1
607684,1
24281,1
109697,1
2628,1
972844,1
464594,1
688198,1
638397,1
427091,1
440708,1
527032,1
654026,1
515336,1
622437,1
265951,1
436491,1
729274,1
62320,1
460344,1
523574,1
629460,1
118603,1
458478,1
802077,1
886014,1
602054,1
33506,1
251215,1
339223,1
198671,1
6203,1
383851,1
263883,1
653631,1
997432,1
24968,1
899762,1
38722,1
94185,1
1712,1
40974,1
667463,1
162231,1
1721,1
258013,1
145409,1
255,1
80289,1
770598,1
978366,1
543661,1
732059,1
325309,1
28965,1
285181,1
54878,1
469213,1
953024,1
239147,1
534977,1
533,1
862969,1
373501,1
995629,1
560627,1
332370,1
372871,1
479473,1
839396,1
37011,1
508809,1
575861,1
425983,1
621136,1
86797,1
676045,1
56301,1
496162,1
261090,1
470562,1
797022,1
765305,1
22129,1
329098,1
228753,1
96405,1
217529,1
996609,1
529006,1
793434,1
245044,1
336225,1
113673,1
766813,1
445078,1
713941,1
779875,1
894470,1
217628,1
565524,1
252955,1
91612,1
111145,1
335291,1
